Quantity,LineItemID,TransactionID,SKU,TaxCodeID,OriginalUnitPrice,DiscountAmount,
1,9095,1001451,1814,1,$18.76 ,$0 ,
1,9220,1001468,1814,1,$18.11 ,$0 ,
1,9234,1001471,1814,1,$17.69 ,$0 ,
1,9337,1001486,1814,1,$19.28 ,$0 ,
1,9509,1001512,1814,1,$19.16 ,$0 ,
1,9657,1001538,1814,1,$20.04 ,$0 ,
1,9792,1001560,1814,1,$19.72 ,$0 ,
1,9855,1001573,1814,1,$17.97 ,$0 ,
1,9919,1001580,1814,1,$18.20 ,$0 ,
1,10041,1001604,1814,1,$19.10 ,$0 ,
1,10197,1001627,1814,1,$17.83 ,$0 ,
1,10760,1001713,1814,1,$19.48 ,$0 ,
1,10933,1001736,1814,1,$18.35 ,$0 ,
1,10998,1001745,1814,1,$19.34 ,$0 ,
1,11368,1001808,1814,1,$17.94 ,$0 ,
1,11489,1001824,1814,1,$18.29 ,$0 ,
1,11615,1001842,1814,1,$18.37 ,$0 ,
1,11788,1001869,1814,1,$19.69 ,$0 ,
1,12423,1001969,1814,1,$19.14 ,$0 ,
1,12593,1001998,1814,1,$19.22 ,$0 ,
1,12826,1002044,1814,1,$19.94 ,$0 ,
1,12834,1002045,1814,1,$19.38 ,$0 ,
1,12870,1002052,1814,1,$19.73 ,$0 ,
1,13004,1002074,1814,1,$19.38 ,$0 ,
1,13228,1002119,1814,1,$19.26 ,$0 ,
1,13251,1002124,1814,1,$18.05 ,$0 ,
1,13410,1002155,1814,1,$19.27 ,$0 ,
1,13434,1002160,1814,1,$18.71 ,$0 ,
1,13627,1002193,1814,1,$18.08 ,$0 ,
1,13703,1002204,1814,1,$20.07 ,$0 ,
1,13851,1002229,1814,1,$19.57 ,$0 ,
1,13912,1002238,1814,1,$18.74 ,$0 ,
1,14008,1002257,1814,1,$19.69 ,$0 ,
1,14086,1002271,1814,1,$17.86 ,$0 ,
1,14473,1002326,1814,1,$19.92 ,$0 ,
1,14587,1002343,1814,1,$17.86 ,$0 ,
1,15171,1002430,1814,1,$19.75 ,$0 ,
1,15483,1002480,1814,1,$19.28 ,$0 ,
1,15546,1002490,1814,1,$19.59 ,$0 ,
1,15556,1002491,1814,1,$18.38 ,$0 ,
1,15602,1002499,1814,1,$18.94 ,$0 ,
1,15687,1002516,1814,1,$19.81 ,$0 ,
1,15758,1002527,1814,1,$18.14 ,$0 ,
1,15773,1002529,1814,1,$19.74 ,$0 ,
1,15793,1002532,1814,1,$19.08 ,$0 ,
1,15887,1002547,1814,1,$18.39 ,$0 ,
1,16302,1002612,1814,1,$18.62 ,$0 ,
1,16452,1002632,1814,1,$18.46 ,$0 ,
1,16510,1002642,1814,1,$18.24 ,$0 ,
1,16886,1002710,1814,1,$17.88 ,$0 ,
1,17549,1002808,1814,1,$19.59 ,$0 ,
1,17732,1002841,1814,1,$18.18 ,$0 ,
1,17742,1002842,1814,1,$18.58 ,$0 ,
1,17834,1002857,1814,1,$17.99 ,$0 ,
1,17952,1002874,1814,1,$19.83 ,$0 ,
1,18222,1002921,1814,1,$17.73 ,$0 ,
1,18305,1002933,1814,1,$17.66 ,$0 ,
1,18389,1002947,1814,1,$18.11 ,$0 ,
1,18769,1003003,1814,1,$18.35 ,$0 ,
1,19044,1003050,1814,1,$19.36 ,$0 ,
1,19066,1003055,1814,1,$18.91 ,$0 ,
1,19084,1003060,1814,1,$19.87 ,$0 ,
1,19107,1003062,1814,1,$19.94 ,$0 ,
1,19453,1003121,1814,1,$19.50 ,$0 ,
1,19578,1003137,1814,1,$17.78 ,$0 ,
1,19823,1003177,1814,1,$18.99 ,$0 ,
1,20099,1003222,1814,1,$18.80 ,$0 ,
1,20362,1003275,1814,1,$17.91 ,$0 ,
1,20721,1003334,1814,1,$19.17 ,$0 ,
1,20862,1003355,1814,1,$18.30 ,$0 ,
1,21134,1003407,1814,1,$20.02 ,$0 ,
1,21416,1003448,1814,1,$18.87 ,$0 ,
1,21675,1003490,1814,1,$18.01 ,$0 ,
1,21771,1003504,1814,1,$18.35 ,$0 ,
1,21957,1003535,1814,1,$18 ,$0 ,
1,22713,1003652,1814,1,$19.79 ,$0 ,
1,22860,1003672,1814,1,$18.51 ,$0 ,
1,22869,1003674,1814,1,$18.86 ,$0 ,
1,22882,1003676,1814,1,$19.52 ,$0 ,
1,22964,1003687,1814,1,$19.10 ,$0 ,
1,23042,1003697,1814,1,$18.01 ,$0 ,
1,23328,1003744,1814,1,$19.02 ,$0 ,
1,23442,1003759,1814,1,$18.41 ,$0 ,
1,23539,1003777,1814,1,$17.73 ,$0 ,
1,23817,1003829,1814,1,$19.38 ,$0 ,
1,23820,1003830,1814,1,$17.68 ,$0 ,
1,24017,1003867,1814,1,$19.63 ,$0 ,
1,24100,1003878,1814,1,$19.69 ,$0 ,
1,24111,1003880,1814,1,$17.71 ,$0 ,
1,24251,1003901,1814,1,$19.50 ,$0 ,
1,24376,1003926,1814,1,$17.67 ,$0 ,
1,24415,1003935,1814,1,$18.81 ,$0 ,
1,24447,1003940,1814,1,$19.69 ,$0 ,
1,24497,1003949,1814,1,$17.93 ,$0 ,
1,24689,1003979,1814,1,$19.47 ,$0 ,
1,24699,1003980,1814,1,$19.08 ,$0 ,
1,24926,1004018,1814,1,$19.44 ,$0 ,
1,25225,1004062,1814,1,$20.06 ,$0 ,
1,25317,1004078,1814,1,$18.72 ,$0 ,
1,25356,1004086,1814,1,$19.94 ,$0 ,
1,25370,1004088,1814,1,$18.05 ,$0 ,
1,25510,1004114,1814,1,$17.61 ,$0 ,
1,25681,1004140,1814,1,$18.28 ,$0 ,
1,25836,1004161,1814,1,$18.92 ,$0 ,
1,26361,1004248,1814,1,$19.76 ,$0 ,
1,26475,1004267,1814,1,$19.51 ,$0 ,
1,26514,1004274,1814,1,$19.42 ,$0 ,
1,26621,1004291,1814,1,$19.06 ,$0 ,
1,26663,1004297,1814,1,$19.19 ,$0 ,
1,26720,1004304,1814,1,$19.24 ,$0 ,
1,26806,1004318,1814,1,$18.56 ,$0 ,
1,27172,1004377,1814,1,$19.28 ,$0 ,
1,27197,1004381,1814,1,$18.23 ,$0 ,
1,27253,1004391,1814,1,$17.82 ,$0 ,
1,27520,1004438,1814,1,$19.69 ,$0 ,
1,27593,1004448,1814,1,$19.81 ,$0 ,
1,27730,1004473,1814,1,$20 ,$0 ,
1,27745,1004475,1814,1,$18.94 ,$0 ,
1,27972,1004512,1814,1,$18.38 ,$0 ,
1,28096,1004531,1814,1,$18.06 ,$0 ,
1,28225,1004554,1814,1,$18.97 ,$0 ,
1,28238,1004557,1814,1,$18.43 ,$0 ,
1,28457,1004591,1814,1,$18.22 ,$0 ,
1,28536,1004602,1814,1,$19.87 ,$0 ,
1,28786,1004635,1814,1,$17.67 ,$0 ,
1,29013,1004667,1814,1,$19.02 ,$0 ,
1,29265,1004713,1814,1,$18.98 ,$0 ,
1,29272,1004714,1814,1,$18.93 ,$0 ,
1,29284,1004715,1814,1,$19.30 ,$0 ,
1,29361,1004728,1814,1,$18.59 ,$0 ,
1,29622,1004776,1814,1,$19.63 ,$0 ,
1,29697,1004789,1814,1,$19.87 ,$0 ,
1,29943,1004827,1814,1,$18.87 ,$0 ,
1,30007,1004838,1814,1,$19.27 ,$0 ,
1,30037,1004843,1814,1,$19.74 ,$0 ,
1,30084,1004847,1814,1,$18.30 ,$0 ,
1,30589,1004927,1814,1,$19.04 ,$0 ,
1,30696,1004941,1814,1,$18.32 ,$0 ,
1,30843,1004964,1814,1,$18.66 ,$0 ,
1,31104,1005007,1814,1,$18.90 ,$0 ,
1,31128,1005010,1814,1,$17.72 ,$0 ,
1,31217,1005025,1814,1,$18.08 ,$0 ,
1,31486,1005071,1814,1,$18.54 ,$0 ,
1,31520,1005075,1814,1,$18.03 ,$0 ,
1,31596,1005089,1814,1,$18.71 ,$0 ,
1,31897,1005143,1814,1,$17.97 ,$0 ,
1,31991,1005162,1814,1,$19.14 ,$0 ,
1,32121,1005182,1814,1,$19.37 ,$0 ,
1,32196,1005191,1814,1,$17.60 ,$0 ,
1,32411,1005225,1814,1,$18.71 ,$0 ,
1,32884,1005297,1814,1,$18.06 ,$0 ,
1,33066,1005331,1814,1,$19.69 ,$0 ,
1,33173,1005342,1814,1,$18.55 ,$0 ,
1,33207,1005347,1814,1,$19.01 ,$0 ,
1,33495,1005395,1814,1,$19.02 ,$0 ,
1,33508,1005398,1814,1,$18.93 ,$0 ,
1,33793,1005446,1814,1,$18.84 ,$0 ,
1,34804,1005620,1814,1,$19.87 ,$0 ,
1,34826,1005626,1814,1,$19.73 ,$0 ,
1,35026,1005662,1814,1,$18.99 ,$0 ,
1,35080,1005672,1814,1,$18.27 ,$0 ,
1,35096,1005674,1814,1,$19.59 ,$0 ,
1,35181,1005686,1814,1,$19.73 ,$0 ,
1,35266,1005701,1814,1,$18.96 ,$0 ,
1,35440,1005732,1814,1,$18.92 ,$0 ,
1,35608,1005759,1814,1,$19.82 ,$0 ,
1,35698,1005771,1814,1,$18.18 ,$0 ,
1,36090,1005841,1814,1,$19.95 ,$0 ,
1,36482,1005901,1814,1,$18 ,$0 ,
1,36730,1005947,1814,1,$19.89 ,$0 ,
1,36777,1005954,1814,1,$18.67 ,$0 ,
1,37010,1005991,1814,1,$18.52 ,$0 ,
1,37116,1006010,1814,1,$19.72 ,$0 ,
1,37559,1006076,1814,1,$19.53 ,$0 ,
1,37808,1006117,1814,1,$18.41 ,$0 ,
1,37900,1006135,1814,1,$18.38 ,$0 ,
1,38020,1006156,1814,1,$20.05 ,$0 ,
1,38043,1006159,1814,1,$18.31 ,$0 ,
1,38312,1006205,1814,1,$17.68 ,$0 ,
1,38527,1006241,1814,1,$18.82 ,$0 ,
1,38779,1006274,1814,1,$17.62 ,$0 ,
1,38797,1006278,1814,1,$17.74 ,$0 ,
1,38889,1006290,1814,1,$18.14 ,$0 ,
1,38916,1006296,1814,1,$18.65 ,$0 ,
1,39005,1006307,1814,1,$18.19 ,$0 ,
1,39098,1006322,1814,1,$19.99 ,$0 ,
1,39919,1006448,1814,1,$18.76 ,$0 ,
1,39967,1006454,1814,1,$19.56 ,$0 ,
1,40513,1006545,1814,1,$19.14 ,$0 ,
1,40604,1006563,1814,1,$18.42 ,$0 ,
1,40639,1006572,1814,1,$20.05 ,$0 ,
1,40708,1006585,1814,1,$18.32 ,$0 ,
1,40866,1006611,1814,1,$17.85 ,$0 ,
1,41218,1006667,1814,1,$19.21 ,$0 ,
1,41229,1006669,1814,1,$18.25 ,$0 ,
1,41237,1006671,1814,1,$18.97 ,$0 ,
1,41542,1006718,1814,1,$18.48 ,$0 ,
1,41747,1006749,1814,1,$19.76 ,$0 ,
1,41901,1006772,1814,1,$18.59 ,$0 ,
1,41916,1006776,1814,1,$19.08 ,$0 ,
1,41964,1006784,1814,1,$18.53 ,$0 ,
1,41980,1006789,1814,1,$17.77 ,$0 ,
1,42033,1006795,1814,1,$18.21 ,$0 ,
1,42057,1006799,1814,1,$17.65 ,$0 ,
1,42234,1006828,1814,1,$17.61 ,$0 ,
1,42252,1006829,1814,1,$18.11 ,$0 ,
1,42341,1006843,1814,1,$19.28 ,$0 ,
1,42518,1006870,1814,1,$19.23 ,$0 ,
1,42538,1006873,1814,1,$19.41 ,$0 ,
1,42677,1006894,1814,1,$19.48 ,$0 ,
1,42727,1006901,1814,1,$19.73 ,$0 ,
1,42928,1006938,1814,1,$19.53 ,$0 ,
1,43000,1006944,1814,1,$20.02 ,$0 ,
1,43029,1006949,1814,1,$17.82 ,$0 ,
1,43214,1006976,1814,1,$19.36 ,$0 ,
1,43247,1006982,1814,1,$17.95 ,$0 ,
1,43348,1006994,1814,1,$19.49 ,$0 ,
1,43383,1007002,1814,1,$17.68 ,$0 ,
1,43543,1007031,1814,1,$19.08 ,$0 ,
1,43615,1007045,1814,1,$19.96 ,$0 ,
1,43658,1007050,1814,1,$17.91 ,$0 ,
1,44044,1007118,1814,1,$19.17 ,$0 ,
1,44102,1007126,1814,1,$19.77 ,$0 ,
1,44108,1007127,1814,1,$17.95 ,$0 ,
1,44351,1007166,1814,1,$19.60 ,$0 ,
1,44439,1007179,1814,1,$19.61 ,$0 ,
1,44445,1007180,1814,1,$18.28 ,$0 ,
1,44497,1007190,1814,1,$19.20 ,$0 ,
1,44566,1007196,1814,1,$19.15 ,$0 ,
1,44603,1007203,1814,1,$19.44 ,$0 ,
1,44924,1007257,1814,1,$19.81 ,$0 ,
1,44943,1007260,1814,1,$18.20 ,$0 ,
1,44985,1007266,1814,1,$19.71 ,$0 ,
1,45132,1007290,1814,1,$18.08 ,$0 ,
1,45146,1007293,1814,1,$17.97 ,$0 ,
1,45476,1007342,1814,1,$19.25 ,$0 ,
1,45491,1007344,1814,1,$18.81 ,$0 ,
1,45512,1007347,1814,1,$19.49 ,$0 ,
1,45743,1007385,1814,1,$18.92 ,$0 ,
1,45935,1007415,1814,1,$18.41 ,$0 ,
1,45979,1007422,1814,1,$19.88 ,$0 ,
1,46090,1007441,1814,1,$18.46 ,$0 ,
1,46253,1007473,1814,1,$19.01 ,$0 ,
1,46287,1007481,1814,1,$18.74 ,$0 ,
1,46497,1007516,1814,1,$17.96 ,$0 ,
1,46743,1007556,1814,1,$17.82 ,$0 ,
1,46753,1007558,1814,1,$19.03 ,$0 ,
1,46926,1007582,1814,1,$17.59 ,$0 ,
1,47057,1007606,1814,1,$19.32 ,$0 ,
1,47234,1007637,1814,1,$17.78 ,$0 ,
1,47334,1007651,1814,1,$19.82 ,$0 ,
1,47350,1007653,1814,1,$19.51 ,$0 ,
1,47355,1007655,1814,1,$17.86 ,$0 ,
1,47384,1007661,1814,1,$19.01 ,$0 ,
1,47597,1007700,1814,1,$17.99 ,$0 ,
1,47819,1007740,1814,1,$17.79 ,$0 ,
1,47851,1007744,1814,1,$17.91 ,$0 ,
1,47922,1007759,1814,1,$19.81 ,$0 ,
1,47983,1007768,1814,1,$20.05 ,$0 ,
1,48026,1007775,1814,1,$18.30 ,$0 ,
1,48243,1007806,1814,1,$19.11 ,$0 ,
1,48257,1007810,1814,1,$17.64 ,$0 ,
1,48314,1007818,1814,1,$19.62 ,$0 ,
1,48335,1007819,1814,1,$20.04 ,$0 ,
1,48549,1007860,1814,1,$19.15 ,$0 ,
1,48704,1007885,1814,1,$19.85 ,$0 ,
1,49070,1007948,1814,1,$17.93 ,$0 ,
1,49102,1007951,1814,1,$19.45 ,$0 ,
1,49208,1007973,1814,1,$19.96 ,$0 ,
1,49301,1007989,1814,1,$17.65 ,$0 ,
1,49321,1007992,1814,1,$19.65 ,$0 ,
1,49377,1008001,1814,1,$17.92 ,$0 ,
1,49482,1008014,1814,1,$19.47 ,$0 ,
1,49774,1008060,1814,1,$17.84 ,$0 ,
1,49813,1008065,1814,1,$19.87 ,$0 ,
1,49869,1008073,1814,1,$18.23 ,$0 ,
1,49932,1008087,1814,1,$19.55 ,$0 ,
1,49997,1008095,1814,1,$18.20 ,$0 ,
1,50436,1008167,1814,1,$18.05 ,$0 ,
1,50626,1008191,1814,1,$18.53 ,$0 ,
1,50657,1008196,1814,1,$18.40 ,$0 ,
1,50718,1008208,1814,1,$18.54 ,$0 ,
1,50855,1008226,1814,1,$18.66 ,$0 ,
1,51060,1008261,1814,1,$18.23 ,$0 ,
1,51212,1008289,1814,1,$17.93 ,$0 ,
1,51310,1008306,1814,1,$19.31 ,$0 ,
1,51888,1008396,1814,1,$17.75 ,$0 ,
1,51898,1008397,1814,1,$18.10 ,$0 ,
1,52027,1008423,1814,1,$18.64 ,$0 ,
1,52848,1008557,1814,1,$20.06 ,$0 ,
1,52972,1008582,1814,1,$18.94 ,$0 ,
1,52992,1008584,1814,1,$18.59 ,$0 ,
1,53107,1008609,1814,1,$19.85 ,$0 ,
1,53437,1008661,1814,1,$17.67 ,$0 ,
1,53494,1008671,1814,1,$20.05 ,$0 ,
1,54537,1008832,1814,1,$19.48 ,$0 ,
1,54621,1008842,1814,1,$18.24 ,$0 ,
1,54673,1008851,1814,1,$19.03 ,$0 ,
1,54709,1008856,1814,1,$18.56 ,$0 ,
1,55022,1008907,1814,1,$18.77 ,$0 ,
1,55376,1008959,1814,1,$20.04 ,$0 ,
1,55414,1008966,1814,1,$19.79 ,$0 ,
1,55482,1008973,1814,1,$18.48 ,$0 ,
1,55635,1009003,1814,1,$18.95 ,$0 ,
1,55685,1009010,1814,1,$19.73 ,$0 ,
1,56003,1009060,1814,1,$17.84 ,$0 ,
1,56234,1009100,1814,1,$18.92 ,$0 ,
1,56440,1009133,1814,1,$20.08 ,$0 ,
1,56448,1009136,1814,1,$19.74 ,$0 ,
1,56545,1009151,1814,1,$18.12 ,$0 ,
1,56618,1009166,1814,1,$17.86 ,$0 ,
1,56675,1009174,1814,1,$18.66 ,$0 ,
1,56828,1009194,1814,1,$17.82 ,$0 ,
1,57043,1009228,1814,1,$18.72 ,$0 ,
1,57258,1009260,1814,1,$18.05 ,$0 ,
1,57346,1009275,1814,1,$19.91 ,$0 ,
1,57479,1009294,1814,1,$19.55 ,$0 ,
1,57523,1009301,1814,1,$17.85 ,$0 ,
1,57586,1009310,1814,1,$19.70 ,$0 ,
1,57605,1009313,1814,1,$19.56 ,$0 ,
1,57693,1009323,1814,1,$18.65 ,$0 ,
1,57932,1009360,1814,1,$18.33 ,$0 ,
1,58387,1009435,1814,1,$17.86 ,$0 ,
1,58549,1009461,1814,1,$19 ,$0 ,
1,58779,1009495,1814,1,$18.15 ,$0 ,
1,59329,1009585,1814,1,$17.66 ,$0 ,
1,59568,1009623,1814,1,$18.44 ,$0 ,
1,59737,1009655,1814,1,$19.71 ,$0 ,
1,59805,1009667,1814,1,$19.05 ,$0 ,
1,59813,1009668,1814,1,$17.81 ,$0 ,
1,59863,1009673,1814,1,$19.68 ,$0 ,
1,60011,1009695,1814,1,$19.10 ,$0 ,
1,60050,1009699,1814,1,$18.26 ,$0 ,
1,60131,1009712,1814,1,$18.59 ,$0 ,
1,60141,1009713,1814,1,$19.58 ,$0 ,
1,60213,1009722,1814,1,$19.65 ,$0 ,
1,60399,1009752,1814,1,$19.37 ,$0 ,
1,60432,1009758,1814,1,$19.62 ,$0 ,
1,60524,1009775,1814,1,$19.93 ,$0 ,
1,60577,1009788,1814,1,$18.78 ,$0 ,
1,60626,1009796,1814,1,$17.99 ,$0 ,
1,60715,1009810,1814,1,$19.34 ,$0 ,
1,60779,1009817,1814,1,$19.74 ,$0 ,
1,60791,1009819,1814,1,$19.99 ,$0 ,
1,60862,1009831,1814,1,$18.27 ,$0 ,
1,61137,1009872,1814,1,$18.03 ,$0 ,
1,61186,1009878,1814,1,$19.29 ,$0 ,
1,62207,1010036,1814,1,$18.03 ,$0 ,
1,62251,1010042,1814,1,$17.93 ,$0 ,
1,62443,1010074,1814,1,$17.85 ,$0 ,
1,62508,1010086,1814,1,$17.61 ,$0 ,
1,62595,1010103,1814,1,$19.44 ,$0 ,
1,62670,1010119,1814,1,$18.02 ,$0 ,
1,62797,1010140,1814,1,$18.72 ,$0 ,
1,63356,1010234,1814,1,$17.85 ,$0 ,
1,63412,1010241,1814,1,$18.79 ,$0 ,
1,63459,1010247,1814,1,$19.59 ,$0 ,
1,63598,1010272,1814,1,$18.31 ,$0 ,
1,63693,1010285,1814,1,$18.73 ,$0 ,
1,64032,1010337,1814,1,$19.64 ,$0 ,
1,64340,1010388,1814,1,$18.35 ,$0 ,
1,64535,1010418,1814,1,$17.72 ,$0 ,
1,64600,1010432,1814,1,$19.52 ,$0 ,
1,64747,1010456,1814,1,$19.21 ,$0 ,
1,65045,1010507,1814,1,$18.22 ,$0 ,
1,65088,1010515,1814,1,$18.35 ,$0 ,
1,65105,1010517,1814,1,$19.92 ,$0 ,
1,65266,1010541,1814,1,$18.32 ,$0 ,
1,65315,1010548,1814,1,$19.42 ,$0 ,
1,65422,1010567,1814,1,$18.61 ,$0 ,
1,65427,1010568,1814,1,$17.89 ,$0 ,
1,65647,1010601,1814,1,$18.38 ,$0 ,
1,66236,1010694,1814,1,$19.97 ,$0 ,
1,66267,1010701,1814,1,$18.62 ,$0 ,
1,66294,1010706,1814,1,$18.36 ,$0 ,
1,66423,1010727,1814,1,$19.67 ,$0 ,
1,66443,1010731,1814,1,$17.77 ,$0 ,
1,66658,1010763,1814,1,$19.74 ,$0 ,
1,66670,1010764,1814,1,$19.34 ,$0 ,
1,66783,1010783,1814,1,$18.49 ,$0 ,
1,66876,1010797,1814,1,$18.89 ,$0 ,
1,67268,1010855,1814,1,$17.85 ,$0 ,
1,67317,1010865,1814,1,$17.63 ,$0 ,
1,67348,1010869,1814,1,$19.84 ,$0 ,
1,67419,1010881,1814,1,$17.62 ,$0 ,
1,67840,1010943,1814,1,$19.31 ,$0 ,
1,67848,1010944,1814,1,$17.92 ,$0 ,
1,67879,1010950,1814,1,$19.09 ,$0 ,
1,67989,1010969,1814,1,$20.02 ,$0 ,
1,68104,1010989,1814,1,$19.81 ,$0 ,
1,68176,1011003,1814,1,$19.99 ,$0 ,
1,68580,1011064,1814,1,$19.83 ,$0 ,
1,68919,1011123,1814,1,$18.86 ,$0 ,
1,69353,1011189,1814,1,$19.93 ,$0 ,
1,69358,1011190,1814,1,$18.87 ,$0 ,
1,69430,1011204,1814,1,$18.61 ,$0 ,
1,69499,1011214,1814,1,$19.69 ,$0 ,
1,69581,1011224,1814,1,$18.48 ,$0 ,
1,69786,1011258,1814,1,$19.09 ,$0 ,
1,69983,1011292,1814,1,$19.37 ,$0 ,
1,70017,1011297,1814,1,$19.10 ,$0 ,
1,70032,1011298,1814,1,$18.73 ,$0 ,
1,70087,1011307,1814,1,$18.20 ,$0 ,
1,70150,1011317,1814,1,$18.54 ,$0 ,
1,70176,1011320,1814,1,$18.66 ,$0 ,
1,70460,1011362,1814,1,$19.98 ,$0 ,
1,70498,1011368,1814,1,$19.20 ,$0 ,
1,70798,1011414,1814,1,$19.07 ,$0 ,
1,70925,1011431,1814,1,$19.45 ,$0 ,
1,70977,1011442,1814,1,$18.31 ,$0 ,
1,71051,1011454,1814,1,$17.84 ,$0 ,
1,71108,1011465,1814,1,$19.44 ,$0 ,
1,71261,1011494,1814,1,$18.46 ,$0 ,
1,71392,1011513,1814,1,$18.89 ,$0 ,
1,71426,1011518,1814,1,$17.97 ,$0 ,
1,71505,1011530,1814,1,$18.38 ,$0 ,
1,71800,1011585,1814,1,$18.31 ,$0 ,
1,72071,1011626,1814,1,$19.63 ,$0 ,
1,72332,1011666,1814,1,$19.27 ,$0 ,
1,72420,1011680,1814,1,$19.14 ,$0 ,
1,72746,1011722,1814,1,$19.68 ,$0 ,
1,72868,1011745,1814,1,$18.64 ,$0 ,
1,72934,1011756,1814,1,$17.63 ,$0 ,
1,73004,1011766,1814,1,$17.87 ,$0 ,
1,73260,1011807,1814,1,$19.87 ,$0 ,
1,73326,1011821,1814,1,$18.78 ,$0 ,
1,73347,1011824,1814,1,$17.80 ,$0 ,
1,73548,1011852,1814,1,$18.81 ,$0 ,
1,73680,1011874,1814,1,$19.81 ,$0 ,
1,73720,1011879,1814,1,$19.98 ,$0 ,
1,74201,1011952,1814,1,$19.39 ,$0 ,
1,74251,1011961,1814,1,$18.54 ,$0 ,
1,74625,1012018,1814,1,$17.65 ,$0 ,
1,74634,1012019,1814,1,$18.26 ,$0 ,
1,74701,1012032,1814,1,$18.14 ,$0 ,
1,74754,1012039,1814,1,$19.01 ,$0 ,
1,75441,1012153,1814,1,$19.77 ,$0 ,
1,75504,1012163,1814,1,$18.01 ,$0 ,
1,75510,1012164,1814,1,$17.97 ,$0 ,
1,75822,1012215,1814,1,$19.92 ,$0 ,
1,75895,1012225,1814,1,$19.45 ,$0 ,
1,76004,1012241,1814,1,$19.79 ,$0 ,
1,160,1000023,8110,1,$15.25 ,$0 ,
1,177,1000026,8110,1,$13.20 ,$0 ,
1,595,1000098,8110,1,$15.05 ,$0 ,
1,618,1000103,8110,1,$12.99 ,$0 ,
1,1510,1000256,8110,1,$15.37 ,$0 ,
1,1647,1000282,8110,1,$13.90 ,$0 ,
1,1708,1000292,8110,1,$13.95 ,$0 ,
1,1857,1000315,8110,1,$14.80 ,$0 ,
1,2091,1000352,8110,1,$15.33 ,$0 ,
1,2125,1000357,8110,1,$14.08 ,$0 ,
1,2586,1000437,8110,1,$15.15 ,$0 ,
1,2660,1000448,8110,1,$14.10 ,$0 ,
1,2720,1000456,8110,1,$15.14 ,$0 ,
1,2743,1000460,8110,1,$13.70 ,$0 ,
1,2998,1000504,8110,1,$13.80 ,$0 ,
1,3162,1000526,8110,1,$15.24 ,$0 ,
1,3202,1000531,8110,1,$15.20 ,$0 ,
1,3366,1000562,8110,1,$12.97 ,$0 ,
1,3392,1000567,8110,1,$14.76 ,$0 ,
1,3433,1000575,8110,1,$14.16 ,$0 ,
1,3506,1000584,8110,1,$15.37 ,$0 ,
1,3512,1000587,8110,1,$13.81 ,$0 ,
1,3650,1000611,8110,1,$14.70 ,$0 ,
1,3823,1000636,8110,1,$14.38 ,$0 ,
1,3972,1000659,8110,1,$14.06 ,$0 ,
1,4043,1000674,8110,1,$13.64 ,$0 ,
1,4064,1000677,8110,1,$13.55 ,$0 ,
1,4076,1000679,8110,1,$13.97 ,$0 ,
1,4236,1000701,8110,1,$13.53 ,$0 ,
1,4409,1000724,8110,1,$13.65 ,$0 ,
1,4490,1000737,8110,1,$14.64 ,$0 ,
1,4655,1000765,8110,1,$15.42 ,$0 ,
1,4742,1000782,8110,1,$13.99 ,$0 ,
1,4897,1000804,8110,1,$15.22 ,$0 ,
1,5018,1000820,8110,1,$15.01 ,$0 ,
1,5085,1000829,8110,1,$14.08 ,$0 ,
1,5234,1000850,8110,1,$13.30 ,$0 ,
1,5267,1000853,8110,1,$13.99 ,$0 ,
1,5288,1000856,8110,1,$14.19 ,$0 ,
1,5346,1000866,8110,1,$15.37 ,$0 ,
1,5926,1000960,8110,1,$14.16 ,$0 ,
1,6068,1000982,8110,1,$13.91 ,$0 ,
1,6133,1000992,8110,1,$14.24 ,$0 ,
1,6215,1001006,8110,1,$13.43 ,$0 ,
1,6228,1001007,8110,1,$15.28 ,$0 ,
1,6280,1001014,8110,1,$14.57 ,$0 ,
1,6418,1001034,8110,1,$13.29 ,$0 ,
1,6485,1001042,8110,1,$14.33 ,$0 ,
1,6509,1001048,8110,1,$14.80 ,$0 ,
1,6557,1001056,8110,1,$13.76 ,$0 ,
1,6639,1001069,8110,1,$14.04 ,$0 ,
1,6749,1001083,8110,1,$13.02 ,$0 ,
1,6826,1001098,8110,1,$13.96 ,$0 ,
1,6928,1001118,8110,1,$14.91 ,$0 ,
1,7087,1001143,8110,1,$13.82 ,$0 ,
1,7104,1001147,8110,1,$14.52 ,$0 ,
1,7241,1001171,8110,1,$14.11 ,$0 ,
1,7265,1001175,8110,1,$15.13 ,$0 ,
1,7358,1001189,8110,1,$13.87 ,$0 ,
1,7586,1001225,8110,1,$14.96 ,$0 ,
1,7601,1001226,8110,1,$13.56 ,$0 ,
1,7650,1001234,8110,1,$13.08 ,$0 ,
1,7802,1001254,8110,1,$14.58 ,$0 ,
1,7961,1001283,8110,1,$13.18 ,$0 ,
1,8230,1001322,8110,1,$13.83 ,$0 ,
1,8614,1001381,8110,1,$15.31 ,$0 ,
1,8635,1001384,8110,1,$13.65 ,$0 ,
1,8677,1001391,8110,1,$12.94 ,$0 ,
1,8783,1001406,8110,1,$13.87 ,$0 ,
1,8931,1001424,8110,1,$12.95 ,$0 ,
1,8989,1001434,8110,1,$14.66 ,$0 ,
1,9071,1001448,8110,1,$12.92 ,$0 ,
1,9244,1001472,8110,1,$13.37 ,$0 ,
1,9414,1001498,8110,1,$14.35 ,$0 ,
1,9429,1001500,8110,1,$14.02 ,$0 ,
